key,value
59724000,7.7
59727600,7.779
59731200,7.924
59734800,8.125
59738400,8.368
59742000,8.635
59745600,8.908
59749200,9.168
59752800,9.397
59756400,9.579
59760000,9.702
59763600,9.756
59767200,9.738
59770800,9.649
59774400,9.494
59778000,9.284
59781600,9.033
59785200,8.758
59788800,8.476
59792400,8.208
59796000,7.97
59799600,7.779
59803200,7.646
59806800,7.582
59810400,7.589
59814000,7.667
59817600,7.809
59821200,8.007
59824800,8.245
59828400,8.507
59832000,8.775
59835600,9.03
59839200,9.255
59842800,9.434
59846400,9.554
59850000,9.608
59853600,9.59
59857200,9.502
59860800,9.35
59864400,9.144
59868000,8.897
59871600,8.627
59875200,8.35
59878800,8.087
59882400,7.853
59886000,7.665
59889600,7.535
59893200,7.472
59896800,7.478
59900400,7.555
59904000,7.695
59907600,7.888
59911200,8.122
59914800,8.38
59918400,8.643
59922000,8.894
59925600,9.114
59929200,9.29
59932800,9.408
59936400,9.46
59940000,9.443
59943600,9.357
59947200,9.207
59950800,9.005
59954400,8.762
59958000,8.497
59961600,8.225
59965200,7.966
59968800,7.736
59972400,7.552
59976000,7.424
59979600,7.362
59983200,7.368
59986800,7.443
59990400,7.581
59994000,7.771
59997600,8
60001200,8.253
60004800,8.511
60008400,8.758
60012000,8.974
60015600,9.147
60019200,9.263
60022800,9.314
60026400,9.297
60030000,9.212
60033600,9.065
60037200,8.866
60040800,8.628
60044400,8.367
60048000,8.1
60051600,7.846
60055200,7.62
60058800,7.439
60062400,7.314
60066000,7.252
60069600,7.259
60073200,7.332
60076800,7.467
60080400,7.654
60084000,7.879
60087600,8.127
60091200,8.381
60094800,8.622
60098400,8.835
60102000,9.004
60105600,9.118
60109200,9.168
60112800,9.151
60116400,9.068
60120000,8.924
60123600,8.728
60127200,8.495
60130800,8.238
60134400,7.976
60138000,7.726
60141600,7.505
60145200,7.327
60148800,7.203
60152400,7.143
60156000,7.15
60159600,7.222
60163200,7.354
60166800,7.537
60170400,7.758
60174000,8.002
60177600,8.251
60181200,8.488
60184800,8.697
60188400,8.863
60192000,8.975
60195600,9.024
60199200,9.007
60202800,8.925
60206400,8.784
60210000,8.592
60213600,8.362
60217200,8.11
60220800,7.853
60224400,7.607
60228000,7.39
60231600,7.215
60235200,7.094
60238800,7.035
60242400,7.041
60246000,7.112
60249600,7.241
60253200,7.421
60256800,7.638
60260400,7.877
60264000,8.122
60267600,8.355
60271200,8.56
60274800,8.723
60278400,8.832
60282000,8.88
60285600,8.864
60289200,8.783
60292800,8.644
60296400,8.456
60300000,8.23
60303600,7.983
60307200,7.73
60310800,7.489
60314400,7.276
60318000,7.104
60321600,6.985
60325200,6.927
60328800,6.933
60332400,7.002
60336000,7.13
60339600,7.306
60343200,7.519
60346800,7.754
60350400,7.994
60354000,8.222
60357600,8.423
60361200,8.583
60364800,8.691
60368400,8.738
60372000,8.722
60375600,8.643
60379200,8.506
60382800,8.321
60386400,8.1
60390000,7.857
60393600,7.609
60397200,7.372
60400800,7.162
60404400,6.993
60408000,6.877
60411600,6.819
60415200,6.825
60418800,6.893
60422400,7.018
60426000,7.191
60429600,7.4
60433200,7.631
60436800,7.866
60440400,8.091
60444000,8.288
60447600,8.445
60451200,8.55
60454800,8.597
60458400,8.581
60462000,8.503
60465600,8.369
60469200,8.187
60472800,7.97
60476400,7.731
60480000,7.488
60483600,7.255
60487200,7.049
60490800,6.884
60494400,6.769
60498000,6.713
60501600,6.718
60505200,6.785
60508800,6.908
60512400,7.078
60516000,7.283
60519600,7.509
60523200,7.74
60526800,7.96
60530400,8.154
60534000,8.308
60537600,8.411
60541200,8.457
60544800,8.441
60548400,8.365
60552000,8.233
60555600,8.054
60559200,7.841
60562800,7.607
60566400,7.368
60570000,7.139
60573600,6.937
60577200,6.774
60580800,6.662
60584400,6.607
60588000,6.612
60591600,6.678
60595200,6.798
60598800,6.965
60602400,7.166
60606000,7.388
60609600,7.614
60613200,7.83
60616800,8.021
60620400,8.172
60624000,8.273
60627600,8.318
60631200,8.302
60634800,8.227
60638400,8.098
60642000,7.923
60645600,7.713
60649200,7.483
60652800,7.248
60656400,7.024
60660000,6.826
60663600,6.666
60667200,6.556
60670800,6.501
60674400,6.507
60678000,6.571
60681600,6.689
60685200,6.852
60688800,7.05
60692400,7.268
60696000,7.49
60699600,7.702
60703200,7.889
60706800,8.037
60710400,8.136
60714000,8.18
60717600,8.165
60721200,8.091
60724800,7.964
60728400,7.792
60732000,7.586
60735600,7.361
60739200,7.13
60742800,6.91
60746400,6.715
60750000,6.558
60753600,6.45
60757200,6.397
60760800,6.402
60764400,6.465
60768000,6.58
60771600,6.741
60775200,6.935
60778800,7.148
60782400,7.367
60786000,7.575
60789600,7.758
60793200,7.903
60796800,8.001
60800400,8.043
60804000,8.028
60807600,7.956
60811200,7.831
60814800,7.662
60818400,7.461
60822000,7.239
60825600,7.013
60829200,6.797
60832800,6.606
60836400,6.452
60840000,6.345
60843600,6.293
60847200,6.298
60850800,6.359
60854400,6.473
60858000,6.63
60861600,6.821
60865200,7.03
60868800,7.244
60872400,7.448
60876000,7.628
60879600,7.771
60883200,7.866
60886800,7.908
60890400,7.893
60894000,7.823
60897600,7.7
60901200,7.534
60904800,7.336
60908400,7.119
60912000,6.896
60915600,6.684
60919200,6.497
60922800,6.346
60926400,6.241
60930000,6.189
60933600,6.194
60937200,6.255
60940800,6.366
60944400,6.521
60948000,6.707
60951600,6.913
60955200,7.123
60958800,7.323
60962400,7.5
60966000,7.64
60969600,7.733
60973200,7.775
60976800,7.76
60980400,7.69
60984000,7.57
60987600,7.407
60991200,7.213
60994800,6.999
60998400,6.781
61002000,6.573
61005600,6.389
61009200,6.24
61012800,6.138
61016400,6.087
61020000,6.092
61023600,6.151
61027200,6.26
61030800,6.412
61034400,6.595
61038000,6.797
61041600,7.003
61045200,7.2
61048800,7.373
61052400,7.51
61056000,7.602
61059600,7.642
61063200,7.628
61066800,7.559
61070400,7.441
61074000,7.282
61077600,7.091
61081200,6.881
61084800,6.667
61088400,6.463
61092000,6.282
61095600,6.136
61099200,6.035
61102800,5.986
61106400,5.99
61110000,6.048
61113600,6.156
61117200,6.304
61120800,6.484
61124400,6.682
61128000,6.884
61131600,7.077
61135200,7.247
61138800,7.381
61142400,7.472
61146000,7.511
61149600,7.497
61153200,7.43
61156800,7.314
61160400,7.157
61164000,6.97
61167600,6.764
61171200,6.554
61174800,6.353
61178400,6.176
61182000,6.033
61185600,5.934
61189200,5.885
61192800,5.889
61196400,5.946
61200000,6.052
61203600,6.198
61207200,6.374
61210800,6.568
61214400,6.767
61218000,6.956
61221600,7.122
61225200,7.255
61228800,7.343
61232400,7.382
61236000,7.368
61239600,7.302
61243200,7.188
61246800,7.034
61250400,6.85
61254000,6.648
61257600,6.442
61261200,6.245
61264800,6.071
61268400,5.93
61272000,5.833
61275600,5.785
61279200,5.789
61282800,5.845
61286400,5.949
61290000,6.092
61293600,6.265
61297200,6.455
61300800,6.65
61304400,6.836
61308000,6.999
61311600,7.129
61315200,7.216
61318800,7.254
61322400,7.24
61326000,7.175
61329600,7.064
61333200,6.913
61336800,6.732
61340400,6.534
61344000,6.331
61347600,6.138
61351200,5.967
61354800,5.829
61358400,5.733
61362000,5.686
61365600,5.69
61369200,5.745
61372800,5.847
61376400,5.987
61380000,6.157
61383600,6.344
61387200,6.535
61390800,6.717
61394400,6.878
61398000,7.005
61401600,7.09
61405200,7.128
61408800,7.114
61412400,7.051
61416000,6.941
61419600,6.792
61423200,6.615
61426800,6.42
61430400,6.221
61434000,6.032
61437600,5.864
61441200,5.728
61444800,5.634
61448400,5.588
61452000,5.592
61455600,5.646
61459200,5.746
61462800,5.884
61466400,6.05
61470000,6.234
61473600,6.421
61477200,6.6
61480800,6.758
61484400,6.883
61488000,6.966
61491600,7.003
61495200,6.99
61498800,6.927
61502400,6.819
61506000,6.674
61509600,6.499
61513200,6.308
61516800,6.113
61520400,5.927
61524000,5.762
61527600,5.629
61531200,5.537
61534800,5.491
61538400,5.495
61542000,5.548
61545600,5.646
61549200,5.781
61552800,5.945
61556400,6.125
61560000,6.309
61563600,6.485
61567200,6.639
61570800,6.762
61574400,6.844
61578000,6.88
61581600,6.867
61585200,6.805
61588800,6.7
61592400,6.556
61596000,6.385
61599600,6.198
61603200,6.006
61606800,5.823
61610400,5.661
61614000,5.53
61617600,5.44
61621200,5.395
61624800,5.399
61628400,5.451
61632000,5.547
61635600,5.68
61639200,5.84
61642800,6.017
61646400,6.198
61650000,6.37
61653600,6.522
61657200,6.642
61660800,6.723
61664400,6.758
61668000,6.745
61671600,6.685
61675200,6.581
61678800,6.441
61682400,6.273
61686000,6.088
61689600,5.9
61693200,5.721
61696800,5.561
61700400,5.433
61704000,5.344
61707600,5.3
61711200,5.304
61714800,5.355
61718400,5.449
61722000,5.58
61725600,5.737
61729200,5.911
61732800,6.089
61736400,6.258
61740000,6.407
61743600,6.525
61747200,6.604
61750800,6.639
61754400,6.626
61758000,6.567
61761600,6.465
61765200,6.327
61768800,6.162
61772400,5.981
61776000,5.796
61779600,5.619
61783200,5.463
61786800,5.337
61790400,5.25
61794000,5.207
61797600,5.21
61801200,5.26
61804800,5.353
61808400,5.481
61812000,5.635
61815600,5.806
61819200,5.98
61822800,6.147
61826400,6.293
61830000,6.409
61833600,6.487
61837200,6.52
61840800,6.508
61844400,6.45
61848000,6.35
61851600,6.214
61855200,6.052
61858800,5.874
61862400,5.693
61866000,5.519
61869600,5.366
61873200,5.242
61876800,5.156
61880400,5.114
61884000,5.118
61887600,5.167
61891200,5.257
61894800,5.383
61898400,5.535
61902000,5.702
61905600,5.874
61909200,6.037
61912800,6.181
61916400,6.295
61920000,6.371
61923600,6.404
61927200,6.392
61930800,6.335
61934400,6.236
61938000,6.103
61941600,5.944
61945200,5.769
61948800,5.591
61952400,5.421
61956000,5.27
61959600,5.148
61963200,5.064
61966800,5.022
61970400,5.026
61974000,5.074
61977600,5.163
61981200,5.287
61984800,5.436
61988400,5.6
61992000,5.769
61995600,5.929
61999200,6.07
62002800,6.182
62006400,6.257
62010000,6.29
62013600,6.278
62017200,6.222
62020800,6.125
62024400,5.994
62028000,5.837
62031600,5.666
62035200,5.491
62038800,5.323
62042400,5.175
62046000,5.055
62049600,4.973
62053200,4.932
62056800,4.935
62060400,4.983
62064000,5.07
62067600,5.191
62071200,5.338
62074800,5.5
62078400,5.665
62082000,5.823
62085600,5.961
62089200,6.071
62092800,6.145
62096400,6.177
62100000,6.165
62103600,6.11
62107200,6.015
62110800,5.886
62114400,5.733
62118000,5.564
62121600,5.392
62125200,5.227
62128800,5.081
62132400,4.964
62136000,4.883
62139600,4.843
62143200,4.846
62146800,4.892
62150400,4.978
62154000,5.098
62157600,5.242
62161200,5.401
62164800,5.563
62168400,5.718
62172000,5.854
62175600,5.962
62179200,6.035
62182800,6.066
62186400,6.055
62190000,6
62193600,5.907
62197200,5.781
62200800,5.629
62204400,5.464
62208000,5.294
62211600,5.133
62215200,4.989
62218800,4.874
62222400,4.794
62226000,4.754
62229600,4.758
62233200,4.803
62236800,4.888
62240400,5.005
62244000,5.147
62247600,5.303
62251200,5.463
62254800,5.615
62258400,5.749
62262000,5.855
62265600,5.926
62269200,5.958
62272800,5.946
62276400,5.893
62280000,5.801
62283600,5.677
62287200,5.528
62290800,5.365
62294400,5.198
62298000,5.039
62301600,4.899
62305200,4.785
62308800,4.706
62312400,4.668
62316000,4.671
62319600,4.716
62323200,4.799
62326800,4.914
62330400,5.053
62334000,5.207
62337600,5.364
62341200,5.514
62344800,5.645
62348400,5.75
62352000,5.82
62355600,5.851
62359200,5.839
62362800,5.787
62366400,5.697
62370000,5.574
62373600,5.428
62377200,5.268
62380800,5.104
62384400,4.948
62388000,4.809
62391600,4.698
62395200,4.62
62398800,4.582
62402400,4.585
62406000,4.629
62409600,4.711
62413200,4.824
62416800,4.961
62420400,5.113
62424000,5.267
62427600,5.414
62431200,5.544
62434800,5.647
62438400,5.716
62442000,5.746
62445600,5.735
62449200,5.683
62452800,5.594
62456400,5.474
62460000,5.33
62463600,5.172
62467200,5.011
62470800,4.858
62474400,4.721
62478000,4.611
62481600,4.535
62485200,4.498
62488800,4.501
62492400,4.544
62496000,4.625
62499600,4.736
62503200,4.871
62506800,5.02
62510400,5.172
62514000,5.317
62517600,5.444
62521200,5.545
62524800,5.613
62528400,5.643
62532000,5.632
62535600,5.581
62539200,5.494
62542800,5.375
62546400,5.234
62550000,5.079
62553600,4.92
62557200,4.769
62560800,4.635
62564400,4.527
62568000,4.452
62571600,4.415
62575200,4.418
62578800,4.46
62582400,4.539
62586000,4.649
62589600,4.782
62593200,4.928
62596800,5.078
62600400,5.221
62604000,5.346
62607600,5.446
62611200,5.513
62614800,5.542
62618400,5.531
62622000,5.481
62625600,5.395
62629200,5.279
62632800,5.139
62636400,4.987
62640000,4.831
62643600,4.682
62647200,4.549
62650800,4.443
62654400,4.369
62658000,4.333
62661600,4.336
62665200,4.378
62668800,4.456
62672400,4.564
62676000,4.695
62679600,4.839
62683200,4.986
62686800,5.127
62690400,5.25
62694000,5.348
62697600,5.414
62701200,5.443
62704800,5.433
62708400,5.383
62712000,5.299
62715600,5.184
62719200,5.047
62722800,4.896
62726400,4.743
62730000,4.596
62733600,4.466
62737200,4.361
62740800,4.288
62744400,4.252
62748000,4.255
62751600,4.297
62755200,4.374
62758800,4.48
62762400,4.609
62766000,4.751
62769600,4.896
62773200,5.035
62776800,5.156
62780400,5.253
62784000,5.318
62787600,5.346
62791200,5.336
62794800,5.288
62798400,5.204
62802000,5.091
62805600,4.956
62809200,4.808
62812800,4.656
62816400,4.512
62820000,4.384
62823600,4.28
62827200,4.209
62830800,4.173
62834400,4.176
62838000,4.217
62841600,4.293
62845200,4.398
62848800,4.525
62852400,4.665
62856000,4.808
62859600,4.944
62863200,5.064
62866800,5.16
62870400,5.224
62874000,5.252
62877600,5.242
62881200,5.194
62884800,5.112
62888400,5
62892000,4.867
62895600,4.721
62899200,4.572
62902800,4.429
62906400,4.303
62910000,4.201
62913600,4.131
62917200,4.096
62920800,4.099
62924400,4.139
62928000,4.214
62931600,4.317
62935200,4.442
62938800,4.58
62942400,4.722
62946000,4.856
62949600,4.974
62953200,5.068
62956800,5.132
62960400,5.159
62964000,5.149
62967600,5.102
62971200,5.021
62974800,4.911
62978400,4.78
62982000,4.636
62985600,4.489
62989200,4.349
62992800,4.224
62996400,4.124
6.30E+07,4.054
63003600,4.02
63007200,4.023
63010800,4.062
63014400,4.136
63018000,4.238
63021600,4.362
63025200,4.498
63028800,4.637
63032400,4.77
63036000,4.886
63039600,4.979
63043200,5.042
63046800,5.069
63050400,5.059
63054000,5.013
63057600,4.933
63061200,4.825
63064800,4.695
63068400,4.553
63072000,4.408
63075600,4.269
63079200,4.146
63082800,4.048
63086400,3.979
63090000,3.945
63093600,3.948
63097200,3.987
63100800,4.06
63104400,4.161
63108000,4.282
63111600,4.417
63115200,4.554
63118800,4.685
63122400,4.801
63126000,4.892
63129600,4.954
63133200,4.981
63136800,4.971
63140400,4.925
63144000,4.847
63147600,4.74
63151200,4.612
63154800,4.472
63158400,4.329
63162000,4.192
63165600,4.071
63169200,3.973
63172800,3.905
63176400,3.872
63180000,3.875
63183600,3.913
63187200,3.985
63190800,4.085
63194400,4.205
63198000,4.338
63201600,4.474
63205200,4.603
63208800,4.717
63212400,4.807
63216000,4.868
63219600,4.895
63223200,4.885
63226800,4.84
63230400,4.763
63234000,4.657
63237600,4.531
63241200,4.393
63244800,4.251
63248400,4.116
63252000,3.996
63255600,3.9
63259200,3.833
63262800,3.8
63266400,3.803
63270000,3.841
63273600,3.912
63277200,4.01
63280800,4.129
63284400,4.261
63288000,4.395
63291600,4.523
63295200,4.635
63298800,4.725
63302400,4.785
63306000,4.811
63309600,4.802
63313200,4.757
63316800,4.681
63320400,4.576
63324000,4.452
63327600,4.315
63331200,4.175
63334800,4.042
63338400,3.924
63342000,3.828
63345600,3.762
63349200,3.73
63352800,3.733
63356400,3.771
63360000,3.841
63363600,3.938
63367200,4.056
63370800,4.185
63374400,4.318
63378000,4.444
63381600,4.556
63385200,4.644
63388800,4.704
63392400,4.73
63396000,4.721
63399600,4.677
63403200,4.601
63406800,4.498
63410400,4.375
63414000,4.24
63417600,4.102
63421200,3.97
63424800,3.853
63428400,3.758
63432000,3.693
63435600,3.661
63439200,3.664
63442800,3.701
63446400,3.771
63450000,3.867
63453600,3.983
63457200,4.112
63460800,4.243
63464400,4.368
63468000,4.478
63471600,4.566
63475200,4.625
63478800,4.651
63482400,4.642
63486000,4.598
63489600,4.523
63493200,4.422
63496800,4.3
63500400,4.166
63504000,4.03
63507600,3.899
63511200,3.783
63514800,3.69
63518400,3.626
63522000,3.594
63525600,3.597
63529200,3.634
63532800,3.703
63536400,3.798
63540000,3.913
63543600,4.04
63547200,4.17
63550800,4.294
63554400,4.403
63558000,4.49
63561600,4.548
63565200,4.574
63568800,4.565
63572400,4.522
63576000,4.448
63579600,4.347
63583200,4.227
63586800,4.095
63590400,3.959
63594000,3.83
63597600,3.716
63601200,3.624
63604800,3.56
63608400,3.528
63612000,3.531
63615600,3.568
63619200,3.636
63622800,3.73
63626400,3.845
63630000,3.97
63633600,4.099
63637200,4.222
63640800,4.33
63644400,4.416
63648000,4.474
63651600,4.5
63655200,4.491
63658800,4.449
63662400,4.375
63666000,4.275
63669600,4.156
63673200,4.025
63676800,3.891
63680400,3.763
63684000,3.65
63687600,3.559
63691200,3.495
63694800,3.464
63698400,3.467
63702000,3.504
63705600,3.571
63709200,3.665
63712800,3.778
63716400,3.903
63720000,4.03
63723600,4.152
63727200,4.259
63730800,4.345
63734400,4.402
63738000,4.428
63741600,4.419
63745200,4.377
63748800,4.304
63752400,4.206
63756000,4.087
63759600,3.958
63763200,3.825
63766800,3.698
63770400,3.586
63774000,3.495
63777600,3.433
63781200,3.402
63784800,3.405
63788400,3.441
63792000,3.508
63795600,3.601
63799200,3.713
63802800,3.837
63806400,3.964
63810000,4.085
63813600,4.191
63817200,4.276
63820800,4.333
63824400,4.358
63828000,4.35
63831600,4.308
63835200,4.236
63838800,4.138
63842400,4.021
63846000,3.892
63849600,3.761
63853200,3.635
63856800,3.523
63860400,3.434
63864000,3.372
63867600,3.341
63871200,3.344
63874800,3.38
63878400,3.447
63882000,3.539
63885600,3.65
63889200,3.773
63892800,3.899
63896400,4.019
63900000,4.125
63903600,4.209
63907200,4.266
63910800,4.291
63914400,4.283
63918000,4.242
63921600,4.17
63925200,4.073
63928800,3.957
63932400,3.829
63936000,3.698
63939600,3.573
63943200,3.463
